epoch,seed,train_loss,lr,val_mse,val_psnr,val_masked_mae,val_masked_rmse,val_masked_occ_iou,val_fused_full_mae,val_fused_full_rmse,val_fused_full_psnr,val_fused_full_occ_iou,val_full_mae,val_full_rmse,val_full_psnr
66,43,0.09098422177437995,2.5e-05,0.002115146267371622,26.746595947589434,0.006777004240456363,0.04599071936131921,0.14357026147608523,0.0009315670028931317,0.01705133443202916,35.364832551859024,0.7442317718557431,0.002544235889455214,0.02814277187272852,31.012662594496632
67,43,0.09072604876112293,1.25e-05,0.002106434598434287,26.764520205058187,0.006713708850009526,0.04589591047614468,0.14527805085754003,0.0009228664185223095,0.01701618347047237,35.38275680932777,0.7456368552020031,0.0025220845261844085,0.02798690439533249,31.060902715474278
68,43,0.08954014581300922,1.25e-05,0.002117963085723458,26.740816135421852,0.006699866196566979,0.04602133294162022,0.14343487679905925,0.000920963607380097,0.01706268460013097,35.35905273969144,0.7464227755319368,0.0025086156782670455,0.027952073592587327,31.0717193788682
69,43,0.08927097823470831,1.25e-05,0.002115819972213538,26.7452128767674,0.0067157279450698005,0.04599804313461104,0.1423788245516043,0.0009231439633292948,0.017054049764805804,35.363449481036994,0.7431741980471995,0.0025017854056128843,0.027934344233578646,31.077230387333547
70,43,0.08914612404800751,1.25e-05,0.002113482963899248,26.75001248527827,0.006644265907480694,0.04597263277102202,0.14514014597702396,0.0009133207916422961,0.017044628720438316,35.36824908954785,0.748822260239294,0.0024893220802347927,0.02785692663396332,31.101335991936025
71,43,0.0890415400971432,1.25e-05,0.0021178890410305344,26.740967968869253,0.006695079557637538,0.046020528474046606,0.14313463556292463,0.000920305635992856,0.017062386338963762,35.35920457313884,0.7444861381238738,0.002491686579576788,0.027864386442071804,31.099010308395506
72,43,0.08888632918682855,1.25e-05,0.00211158871359548,26.7539066796124,0.00660374961743702,0.04595202621860629,0.14534436442367185,0.0009077514224128927,0.017036988717811452,35.37214328388198,0.7505100686547431,0.0024673398581112134,0.027793151546825875,31.121244090150594
73,43,0.08874751422302546,1.25e-05,0.0021161965164507505,26.744440048564663,0.006631013127912065,0.04600213599878543,0.14467778031279882,0.0009114990645627925,0.01705556721869197,35.362676652834246,0.7495890712705819,0.0024657841496595087,0.027780551453816874,31.125182752261324
74,43,0.08863844487161653,1.25e-05,0.002116641705892954,26.74352650871878,0.006634120103443073,0.04600697453531317,0.1442501687704472,0.0009119261494192847,0.01705736113506557,35.36176311298837,0.7495266827636904,0.0024640705579461897,0.027708574923945187,31.147716195710093
75,43,0.08846182032563799,1.25e-05,0.0021181745739780656,26.740382494263713,0.006557525019143269,0.046023630604050195,0.14513610606019398,0.0009013973891314339,0.017063536472227112,35.3586190985333,0.7536638967272513,0.0024417120341744653,0.027676321501277943,31.15783266137091
76,43,0.08840724771741677,6.25e-06,0.0021198566711826254,26.73693501815952,0.006698847934823686,0.04604190125508096,0.1423240967963732,0.000920823637120864,0.01707031042543643,35.355171622429104,0.7433008873469018,0.0024643480910030917,0.027718289301050254,31.1446715346245
77,43,0.08783042793338364,6.25e-06,0.002118903502474602,26.738888211547373,0.00661381017889909,0.04603154899060645,0.14329399361283984,0.000909134347191469,0.017066472261429974,35.35712481581697,0.7488689804485447,0.002449845071231618,0.027629775426133964,31.172452899995626
78,43,0.08769145391478732,6.25e-06,0.0021192637817635546,26.73814983905276,0.006586345263250136,0.04603546221950589,0.14305113660486496,0.0009053590198863636,0.017067923114462938,35.35638644332235,0.7497756098074081,0.002441696761676972,0.027617716120544995,31.176244775289454
79,43,0.08758008415886276,6.25e-06,0.002119148742277682,26.73838559247999,0.006558919986586035,0.04603421273659062,0.1437905624882015,0.0009015891413561163,0.01706745986119464,35.356622196749576,0.7520860971495558,0.002433568881600936,0.02762703171499973,31.17331547506513
80,43,0.08748346384665048,6.25e-06,0.002118427422690153,26.739864103342722,0.006580259536967086,0.04602637746651536,0.14326740844799582,0.0009045224759514956,0.017064554887924514,35.35810070761231,0.7503917306641471,0.002439733855385194,0.02760817076269661,31.179247349999674
